Season,Player ID,Player,Team,Position,ovr_pct,evo_pct,evd_pct,ppl_pct,pkl_pct,fin_pct,gol_pct,xgl_pct,ast_pct,pen_pct,hit_pct,ozs_pct,pdo_pct,tmt_pct,cmp_pct,ovr_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,ozs_rank,pdo_rank,tmt_rank,cmp_rank,all_players,ppl_players,pkl_players,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,Age,ovr_history,evo_history,evd_history,team_history
2023-2024,8478078,Rourke Chartier,OTT,F,37.7,24.7,66.7,,80.8,30.8,3.4,12.1,1.1,63.7,30.1,14.6,25.1,22.8,7.5,274,331,147,,39.0,304,421,386,432,160,307,375,329,339,406,438,286,198,Fourth Line,37.0,398.47,2.0,1.0,3.0,3.74,42.11,46.47,C,72.0,201.0,1996-04-03,CAN,2014.0,5.0,149.0,L,27,"[None, None, None, None, 39]","[None, None, None, None, 25]","[None, None, None, None, 64]","[None, None, None, None, 'OTT']"
2023-2024,8477846,Ryan Carpenter,SJS,F,30.6,39.0,76.5,,10.6,28.1,4.6,8.4,8.2,32.9,61.2,7.5,1.4,3.2,11.6,305,268,104,,178.0,316,416,402,401,292,171,406,433,425,388,438,286,198,Fourth Line,62.0,688.38,5.0,7.0,12.0,6.4,33.93,45.34,C,73.0,198.0,1991-01-18,USA,,,,R,32,"[8, 23, 22, None, 40]","[51, 51, 38, None, 42]","[63, 77, 79, None, 68]","['CHI', 'CHI', 'CGY', None, 'SJS']"
2023-2024,8477987,Ryan Donato,CHI,F,48.9,38.1,22.1,53.8,,70.5,68.3,50.2,53.2,73.7,59.4,47.9,65.8,16.0,26.3,225,272,342,133.0,,130,140,219,206,116,179,229,151,369,324,438,286,198,Third Line,78.0,1091.93,12.0,18.0,30.0,15.31,42.86,42.12,C,72.0,190.0,1996-04-09,USA,2014.0,2.0,56.0,L,27,"[80, 17, 47, 62, 42]","[56, 45, 18, 53, 42]","[50, 22, 31, 22, 21]","['MIN', 'SJS', 'SEA', 'SEA', 'CHI']"
2023-2024,8477451,Ryan Hartman,MIN,F,63.7,77.4,22.4,50.3,24.7,72.1,83.3,77.9,78.1,18.7,41.8,59.8,79.5,64.4,48.6,160,100,341,143.0,150.0,123,74,98,97,354,256,177,91,157,226,438,286,198,Second Line,74.0,1222.23,21.0,24.0,45.0,20.91,52.38,49.02,R,72.0,197.0,1994-09-20,USA,2013.0,1.0,30.0,R,28,"[47, 20, 88, 63, 34]","[59, 46, 79, 82, 71]","[70, 63, 30, 31, 17]","['MIN', 'MIN', 'MIN', 'MIN', 'MIN']"
2023-2024,8475793,Ryan Johansen,COL,F,55.0,35.6,32.4,76.2,,82.2,41.3,10.5,26.3,5.3,31.1,57.3,46.8,65.8,24.7,198,283,297,69.0,,79,257,393,323,413,303,188,234,151,331,438,286,198,Third Line,63.0,859.5,13.0,10.0,23.0,9.81,46.81,45.5,C,75.0,218.0,1992-07-31,CAN,2010.0,1.0,4.0,R,31,"[65, 39, 76, 35, 52]","[73, 76, 55, 61, 8]","[24, 23, 36, 20, 47]","['NSH', 'NSH', 'NSH', 'NSH', 'COL']"
2023-2024,8479066,Ryan Lomberg,FLA,F,37.0,54.3,34.0,,,49.8,30.8,23.7,5.3,32.2,85.8,27.9,34.5,55.5,7.8,277,201,290,,,221,303,335,414,295,63,317,288,196,405,438,286,198,Fourth Line,75.0,715.52,5.0,2.0,7.0,5.87,47.22,44.24,L,69.0,184.0,1994-12-09,CAN,,,,L,28,"[None, 8, 70, 35, 25]","[None, 46, 57, 70, 38]","[None, 43, 60, 22, 34]","[None, 'FLA', 'FLA', 'FLA', 'FLA']"
2023-2024,8480802,Ryan McLeod,EDM,F,68.0,56.2,79.5,,91.9,60.5,47.9,37.9,58.7,47.9,37.2,32.6,33.8,81.3,30.1,141,193,91,,17.0,174,229,273,182,229,276,296,291,83,307,438,286,198,Third Line,81.0,1153.68,12.0,18.0,30.0,13.13,55.71,57.03,C,75.0,204.0,1999-09-21,CAN,2018.0,2.0,40.0,L,23,"[None, None, 55, 72, 71]","[None, None, 24, 54, 66]","[None, None, 76, 82, 73]","[None, None, 'EDM', 'EDM', 'EDM']"
2023-2024,8476454,Ryan Nugent-Hopkins,EDM,F,78.5,74.0,59.6,97.6,22.2,26.7,54.3,73.7,76.3,8.2,21.0,69.4,69.9,99.5,57.3,95,115,178,8.0,155.0,322,201,116,105,400,347,135,133,3,188,438,286,198,First Line,80.0,1569.93,18.0,49.0,67.0,25.37,56.73,61.15,C,73.0,192.0,1993-04-12,CAN,2011.0,1.0,1.0,L,30,"[83, 77, 50, 92, 60]","[73, 78, 42, 74, 82]","[27, 48, 39, 65, 61]","['EDM', 'EDM', 'EDM', 'EDM', 'EDM']"
2023-2024,8475158,Ryan O'Reilly,NSH,F,93.6,74.2,99.1,85.0,87.9,65.5,58.7,55.3,61.6,82.2,3.2,65.5,43.4,49.3,98.2,29,114,5,44.0,25.0,152,182,197,169,79,425,152,249,223,9,438,286,198,First Line,82.0,1620.8,26.0,43.0,69.0,27.72,54.81,52.77,C,73.0,207.0,1991-02-07,CAN,2009.0,2.0,33.0,L,32,"[90, 95, 89, 93, 91]","[78, 72, 58, 85, 67]","[100, 98, 98, 98, 96]","['STL', 'STL', 'STL', 'TOR', 'NSH']"
2023-2024,8480068,Ryan Poehling,PHI,F,45.9,49.8,42.9,,91.4,29.0,17.8,25.8,40.0,80.1,42.9,15.8,3.4,54.3,34.9,238,221,251,,18.0,312,360,326,263,88,251,370,424,201,286,438,286,198,Third Line,77.0,1154.67,11.0,17.0,28.0,11.87,43.24,53.99,C,74.0,206.0,1999-01-03,USA,2017.0,1.0,25.0,L,24,"[10, None, 20, 61, 48]","[29, None, 21, 46, 60]","[36, None, 28, 60, 36]","['MTL', None, 'MTL', 'PIT', 'PHI']"
2023-2024,8471817,Ryan Reaves,TOR,F,7.8,2.3,36.1,,,55.3,9.4,2.5,7.8,22.8,96.3,18.3,2.7,27.4,0.9,405,429,281,,,197,395,428,403,336,17,359,427,319,435,438,286,198,Fringe,49.0,397.7,4.0,2.0,6.0,3.76,31.25,46.22,R,74.0,225.0,1987-01-20,CAN,2005.0,5.0,156.0,R,36,"[34, 9, 2, 15, 17]","[31, 17, 2, 2, 5]","[48, 52, 34, 36, 38]","['VGK', 'VGK', 'NYR', 'MIN', 'TOR']"
2023-2024,8476458,Ryan Strome,ANA,F,1.1,67.4,0.7,61.9,,48.4,42.0,37.7,58.9,0.2,14.2,63.2,45.7,5.0,75.6,434,144,436,110.0,,227,254,274,181,435,377,162,239,417,108,438,286,198,Second Line,79.0,1248.12,11.0,30.0,41.0,13.47,41.3,44.74,C,73.0,192.0,1993-07-11,CAN,2011.0,1.0,5.0,R,30,"[14, 52, 36, 0, 3]","[89, 86, 78, 58, 62]","[13, 12, 8, 0, 2]","['NYR', 'NYR', 'NYR', 'ANA', 'ANA']"
2023-2024,8477935,Sam Bennett,FLA,F,64.4,94.1,45.4,43.7,,14.6,76.3,93.6,66.9,1.6,83.6,87.7,77.9,95.9,71.0,157,27,240,162.0,,375,105,29,146,429,73,55,98,19,128,438,286,198,Second Line,69.0,1146.08,20.0,21.0,41.0,23.6,61.64,56.1,C,73.0,193.0,1996-06-20,CAN,2014.0,1.0,4.0,L,27,"[39, 38, 72, 50, 66]","[76, 79, 91, 95, 93]","[45, 68, 26, 56, 48]","['CGY', 'FLA', 'FLA', 'FLA', 'FLA']"
2023-2024,8475842,Sam Carrick,EDM,F,10.7,8.4,24.2,,23.2,62.8,16.2,4.1,5.0,25.6,84.2,18.9,7.3,4.3,25.1,392,402,333,,153.0,164,367,421,415,324,70,356,407,420,329,438,286,198,Fourth Line,77.0,941.12,10.0,6.0,16.0,11.14,34.88,44.93,C,72.0,202.0,1992-02-04,CAN,2010.0,5.0,144.0,R,31,"[None, None, 48, 2, 23]","[None, None, 29, 4, 13]","[None, None, 59, 10, 35]","[None, None, 'ANA', 'ANA', 'EDM']"
2023-2024,8478043,Sam Lafferty,VAN,F,34.9,9.1,61.2,,,59.1,42.2,33.6,26.9,58.7,90.2,11.6,21.5,37.7,51.6,286,399,171,,,180,253,292,320,182,44,388,345,274,213,438,286,198,Fourth Line,79.0,938.47,13.0,11.0,24.0,11.64,49.21,47.49,C,74.0,205.0,1995-03-06,USA,2014.0,4.0,113.0,R,28,"[38, 7, 32, 47, 39]","[16, 20, 28, 18, 4]","[69, 49, 81, 43, 61]","['PIT', 'PIT', 'CHI', 'TOR', 'VAN']"
2023-2024,8477933,Sam Reinhart,FLA,F,95.9,75.8,99.5,93.7,82.3,90.0,71.9,80.8,86.5,53.9,49.8,58.2,63.2,90.2,76.7,19,107,3,19.0,36.0,45,124,85,60,203,221,184,162,44,103,438,286,198,First Line,82.0,1664.58,57.0,37.0,94.0,39.24,63.74,59.1,C,73.0,196.0,1995-11-06,CAN,2014.0,1.0,2.0,R,27,"[94, 97, 89, 80, 99]","[81, 79, 85, 64, 76]","[95, 98, 94, 99, 100]","['BUF', 'BUF', 'FLA', 'FLA', 'FLA']"
2023-2024,8479351,Sam Steel,DAL,F,18.7,26.7,37.4,,65.2,43.2,24.4,23.5,46.3,24.7,36.3,41.1,18.5,67.6,19.2,357,322,275,,70.0,250,331,336,235,328,280,259,358,143,355,438,286,198,Fourth Line,77.0,1019.62,9.0,15.0,24.0,9.87,45.31,52.55,C,72.0,185.0,1998-02-03,CAN,2016.0,1.0,30.0,L,25,"[4, 37, 19, 27, 26]","[32, 22, 16, 49, 17]","[29, 18, 34, 23, 57]","['ANA', 'ANA', 'ANA', 'MIN', 'DAL']"
2023-2024,8478104,Sammy Blais,STL,F,24.2,2.7,64.8,,,55.0,8.2,3.2,34.2,67.6,98.9,51.6,49.5,2.5,5.0,333,427,155,,,198,400,425,288,143,6,213,222,428,417,438,286,198,Fourth Line,53.0,513.53,1.0,6.0,7.0,3.51,31.25,39.46,L,74.0,206.0,1996-06-17,CAN,2014.0,6.0,176.0,L,27,"[27, 64, None, 53, 12]","[26, 34, None, 7, 2]","[55, 36, None, 66, 60]","['STL', 'STL', None, 'STL', 'STL']"
2023-2024,8476872,Scott Laughton,PHI,F,16.2,49.3,21.2,14.0,9.6,50.0,35.6,31.5,38.6,24.2,77.2,35.6,12.6,26.9,57.1,368,223,346,247.0,180.0,220,282,301,269,330,101,283,384,321,189,438,286,198,Second Line,82.0,1283.73,13.0,26.0,39.0,16.16,43.01,45.57,C,73.0,190.0,1994-05-30,CAN,2012.0,1.0,20.0,L,29,"[76, 55, 41, 50, 5]","[29, 42, 65, 60, 28]","[80, 89, 19, 46, 13]","['PHI', 'PHI', 'PHI', 'PHI', 'PHI']"
2023-2024,8476461,Sean Couturier,PHI,F,79.9,86.1,99.8,57.7,92.9,1.4,13.9,54.8,49.5,11.0,29.2,53.4,2.3,45.2,100.0,89,62,2,122.0,15.0,433,377,199,222,388,311,205,429,241,1,438,286,198,Second Line,74.0,1318.97,11.0,27.0,38.0,19.6,46.94,54.83,C,76.0,210.0,1992-12-07,USA,2011.0,1.0,8.0,L,30,"[93, 98, 88, None, 59]","[91, 90, 89, None, 81]","[99, 99, 99, None, 99]","['PHI', 'PHI', 'PHI', None, 'PHI']"
2023-2024,8476374,Sean Kuraly,CBJ,F,17.6,32.9,46.1,,67.2,53.4,39.7,33.1,15.8,2.1,92.5,4.1,23.1,9.4,54.6,362,295,237,,66.0,205,264,294,369,427,34,421,338,398,200,438,286,198,Third Line,62.0,851.58,9.0,9.0,18.0,8.94,45.45,45.67,C,74.0,208.0,1993-01-20,USA,2011.0,5.0,133.0,L,30,"[38, 23, 29, 11, 34]","[34, 28, 36, 23, 44]","[51, 57, 64, 36, 48]","['BOS', 'BOS', 'CBJ', 'CBJ', 'CBJ']"
2023-2024,8477497,Sean Monahan,WPG,F,51.1,62.6,20.5,79.0,38.4,36.8,40.9,51.4,64.4,44.7,13.5,54.6,36.8,32.4,14.8,215,165,349,61.0,123.0,278,259,214,157,243,380,200,278,297,374,438,286,198,First Line,83.0,1501.82,26.0,33.0,59.0,25.83,55.91,48.56,C,74.0,206.0,1994-10-12,CAN,2013.0,1.0,6.0,L,28,"[30, 30, 9, 52, 67]","[78, 60, 52, 55, 70]","[2, 5, 24, 52, 8]","['CGY', 'CGY', 'CGY', 'MTL', 'WPG']"
2023-2024,8478427,Sebastian Aho,CAR,F,95.4,96.1,28.8,92.7,96.0,79.2,87.4,92.7,90.4,78.8,25.6,96.1,86.5,95.2,87.0,21,18,313,22.0,9.0,92,56,33,43,94,327,18,60,22,58,438,286,198,First Line,78.0,1530.95,36.0,53.0,89.0,27.35,65.17,55.02,C,72.0,189.0,1997-07-26,FIN,2015.0,2.0,35.0,L,26,"[93, 91, 82, 97, 93]","[92, 97, 92, 98, 91]","[3, 9, 8, 38, 39]","['CAR', 'CAR', 'CAR', 'CAR', 'CAR']"
2023-2024,8482093,Seth Jarvis,CAR,F,79.2,69.9,93.4,64.0,90.9,24.7,69.2,83.8,67.1,79.0,71.2,85.6,69.2,97.0,66.2,92,133,30,104.0,19.0,331,136,72,145,93,127,64,136,14,149,438,286,198,First Line,81.0,1518.75,33.0,34.0,67.0,30.47,62.37,57.62,R,70.0,180.0,2002-02-01,CAN,2020.0,1.0,13.0,R,21,"[None, None, 74, 55, 86]","[None, None, 76, 79, 52]","[None, None, 63, 92, 95]","[None, None, 'CAR', 'CAR', 'CAR']"
2023-2024,8481596,Shane Pinto,OTT,F,21.5,59.4,87.9,42.0,,0.7,28.3,86.1,50.7,63.0,45.7,61.9,9.1,76.7,66.4,345,179,54,167.0,,436,314,62,217,163,239,168,399,103,148,438,286,198,First Line,41.0,742.48,9.0,18.0,27.0,16.02,51.06,56.83,C,75.0,206.0,2000-11-12,USA,2019.0,2.0,32.0,R,22,"[None, None, None, 58, 7]","[None, None, None, 43, 68]","[None, None, None, 74, 91]","[None, None, None, 'OTT', 'OTT']"
2023-2024,8471675,Sidney Crosby,PIT,F,97.5,99.1,8.9,95.8,,83.3,94.3,94.5,98.4,84.5,39.7,86.3,59.8,80.1,93.2,12,5,400,13.0,,74,26,25,8,69,265,61,177,88,31,438,286,198,First Line,82.0,1647.12,42.0,52.0,94.0,38.86,50.99,54.05,C,71.0,200.0,1987-08-07,CAN,2005.0,1.0,1.0,L,36,"[96, 98, 95, 95, 98]","[99, 99, 99, 98, 99]","[4, 78, 11, 25, 5]","['PIT', 'PIT', 'PIT', 'PIT', 'PIT']"
2023-2024,8481601,Simon Holmstrom,NYI,F,39.0,2.1,63.7,,36.4,80.4,43.6,10.0,6.4,45.4,2.3,44.1,36.1,54.8,42.5,268,430,160,,127.0,87,248,395,409,240,429,246,281,199,253,438,286,198,Fourth Line,75.0,998.95,15.0,10.0,25.0,9.64,44.78,42.75,R,73.0,208.0,2001-05-24,SWE,2019.0,1.0,23.0,L,22,"[None, None, None, 56, 31]","[None, None, None, 18, 0]","[None, None, None, 74, 51]","[None, None, None, 'NYI', 'NYI']"
2023-2024,8477947,Sonny Milano,WSH,F,80.6,68.3,60.5,28.3,,88.4,75.3,25.6,56.8,32.4,32.6,90.4,80.8,24.9,40.6,86,140,174,206.0,,52,109,327,190,294,296,43,85,330,261,438,286,198,Fourth Line,49.0,612.9,15.0,8.0,23.0,5.73,56.82,52.43,L,72.0,205.0,1996-05-12,USA,2014.0,1.0,16.0,L,27,"[59, None, 69, 56, 87]","[60, None, 75, 65, 64]","[34, None, 43, 42, 78]","['ANA', None, 'ANA', 'WSH', 'WSH']"
2023-2024,8476474,Stefan Noesen,CAR,F,52.5,73.1,82.2,70.3,,3.0,30.1,63.9,51.6,37.4,63.2,88.1,87.2,93.4,2.7,209,119,79,86.0,,426,306,159,213,275,162,53,57,30,427,438,286,198,Fourth Line,81.0,960.92,14.0,23.0,37.0,19.15,64.52,58.9,R,73.0,205.0,1993-02-12,USA,2011.0,1.0,21.0,R,30,"[50, None, None, 44, 61]","[56, None, None, 68, 73]","[90, None, None, 78, 82]","['SJS', None, None, 'CAR', 'CAR']"
2023-2024,8478904,Steven Lorentz,FLA,F,22.8,46.6,51.6,,,14.8,9.8,29.9,2.7,22.4,77.9,36.3,1.8,33.8,3.9,339,235,213,,,374,393,308,425,338,98,280,431,291,422,438,286,198,Fringe,38.0,333.9,1.0,2.0,3.0,3.39,23.53,48.9,C,76.0,219.0,1996-04-13,CAN,2015.0,7.0,186.0,L,27,"[None, 13, 38, 33, 21]","[None, 46, 54, 51, 39]","[None, 40, 61, 40, 58]","[None, 'CAR', 'CAR', 'SJS', 'FLA']"
2023-2024,8474564,Steven Stamkos,TBL,F,82.0,73.7,24.9,84.6,,85.8,82.0,79.0,89.0,18.0,46.6,81.5,77.2,85.2,76.5,80,116,330,45.0,,63,80,93,49,357,235,82,101,66,104,438,286,198,First Line,79.0,1440.05,40.0,41.0,81.0,35.92,44.14,49.23,C,73.0,193.0,1990-02-07,CAN,2008.0,1.0,1.0,R,33,"[89, 86, 90, 72, 74]","[75, 78, 82, 75, 65]","[9, 5, 16, 40, 22]","['TBL', 'TBL', 'TBL', 'TBL', 'TBL']"
2023-2024,8471698,T.J. Oshie,WSH,F,38.1,10.3,49.1,76.9,,30.1,34.7,42.5,26.7,84.9,71.9,79.9,39.0,32.0,48.4,272,394,224,67.0,,307,286,253,321,67,124,89,268,299,227,438,286,198,Second Line,52.0,877.18,12.0,13.0,25.0,17.49,40.82,44.58,R,72.0,187.0,1986-12-23,USA,2005.0,1.0,24.0,R,36,"[81, 89, 77, 62, 6]","[38, 25, 18, 9, 15]","[49, 85, 76, 43, 38]","['WSH', 'WSH', 'WSH', 'WSH', 'WSH']"
2023-2024,8479420,Tage Thompson,BUF,F,88.1,83.3,6.2,31.8,45.5,98.2,96.3,95.0,85.8,73.1,35.6,88.6,58.4,68.5,96.1,53,74,412,196.0,109.0,9,17,23,63,119,283,51,183,139,18,438,286,198,First Line,71.0,1286.38,29.0,27.0,56.0,24.31,56.1,50.65,C,78.0,220.0,1997-10-30,USA,2016.0,1.0,26.0,R,25,"[None, 0, 92, 87, 84]","[None, 40, 72, 88, 80]","[None, 10, 12, 1, 12]","[None, 'BUF', 'BUF', 'BUF', 'BUF']"
2023-2024,8479661,Tanner Jeannot,TBL,F,17.4,41.6,38.1,28.7,,51.1,37.2,29.7,17.4,5.7,100.0,16.2,27.9,49.8,36.8,363,257,272,205.0,,215,275,309,362,411,1,368,317,221,278,438,286,198,Fourth Line,55.0,661.0,7.0,7.0,14.0,7.8,40.91,50.46,L,74.0,221.0,1997-05-29,CAN,,,,L,26,"[None, None, 60, 2, 36]","[None, None, 43, 47, 40]","[None, None, 39, 26, 54]","[None, None, 'NSH', 'TBL', 'TBL']"
2023-2024,8476871,Tanner Pearson,MTL,F,29.9,55.3,57.8,18.9,6.1,19.2,31.1,46.6,28.3,52.5,50.9,30.1,35.8,31.7,59.8,308,197,186,233.0,187.0,355,302,235,314,209,216,307,282,300,177,438,286,198,Fourth Line,54.0,698.68,5.0,8.0,13.0,8.28,37.21,42.03,L,73.0,207.0,1992-08-10,CAN,2012.0,1.0,30.0,L,31,"[38, 29, 66, None, 11]","[68, 46, 72, None, 38]","[32, 46, 80, None, 37]","['VAN', 'VAN', 'VAN', None, 'MTL']"
2023-2024,8479390,Taylor Raddysh,CHI,F,9.8,30.6,43.8,24.5,77.3,12.3,19.2,39.5,10.5,26.9,52.7,40.9,30.1,3.4,41.8,396,305,247,217.0,46.0,385,354,266,391,318,208,260,307,424,256,438,286,198,Second Line,73.0,1159.45,5.0,9.0,14.0,13.16,31.25,41.1,R,74.0,201.0,1998-02-18,CAN,2016.0,2.0,58.0,R,25,"[None, None, 26, 52, 3]","[None, None, 36, 33, 29]","[None, None, 44, 61, 30]","[None, None, 'CHI', 'CHI', 'CHI']"
2023-2024,8476927,Teddy Blueger,VAN,F,42.0,44.5,91.1,,98.5,4.8,6.4,41.6,66.7,39.5,62.8,3.4,30.6,69.9,34.5,255,244,40,,4.0,418,408,257,147,266,164,424,305,133,288,438,286,198,Third Line,68.0,1015.6,6.0,22.0,28.0,12.65,50.77,57.02,C,72.0,185.0,1994-08-15,LVA,2012.0,2.0,52.0,L,29,"[68, 59, 67, 34, 38]","[10, 7, 15, 37, 61]","[94, 90, 95, 84, 88]","['PIT', 'PIT', 'PIT', 'VGK', 'VAN']"
2023-2024,8476882,Teuvo Teravainen,CAR,F,77.6,28.1,60.0,84.3,95.5,82.4,45.4,22.4,55.5,21.9,0.7,89.3,60.0,96.6,70.5,99,316,176,46.0,10.0,78,240,341,196,340,436,48,176,16,130,438,286,198,Second Line,76.0,1246.53,25.0,28.0,53.0,15.75,56.72,54.13,C,71.0,191.0,1994-09-11,FIN,2012.0,1.0,18.0,L,28,"[69, 74, 75, 31, 89]","[64, 70, 66, 16, 20]","[88, 81, 34, 57, 70]","['CAR', 'CAR', 'CAR', 'CAR', 'CAR']"
2023-2024,8482133,Thomas Bordeleau,SJS,F,13.0,39.3,24.7,42.7,,41.3,10.5,36.3,13.9,8.9,7.5,21.9,0.5,0.5,16.0,382,267,331,165.0,,258,391,280,377,397,406,343,437,437,369,438,286,198,Third Line,27.0,405.65,6.0,5.0,11.0,5.79,21.74,40.77,C,70.0,180.0,2002-01-03,USA,2020.0,2.0,38.0,L,21,"[None, None, None, None, 16]","[None, None, None, None, 39]","[None, None, None, None, 24]","[None, None, None, None, 'SJS']"
2023-2024,8482116,Tim Stützle,OTT,F,68.9,66.2,16.4,73.1,,42.0,73.5,86.5,87.0,99.1,74.2,81.1,14.8,79.9,93.6,137,149,367,78.0,,255,117,60,58,5,114,84,374,89,29,438,286,198,First Line,75.0,1583.88,18.0,52.0,70.0,24.95,46.03,50.67,C,72.0,187.0,2002-01-15,DEU,2020.0,1.0,3.0,L,21,"[None, 69, 60, 83, 58]","[None, 36, 30, 65, 74]","[None, 17, 14, 29, 14]","[None, 'OTT', 'OTT', 'OTT', 'OTT']"
2023-2024,8478414,Timo Meier,NJD,F,89.7,96.8,44.7,64.7,,71.5,92.0,98.2,74.4,50.9,82.2,62.1,26.5,56.2,81.7,46,15,243,102.0,,126,36,9,113,216,79,167,323,193,81,438,286,198,Second Line,69.0,1214.5,28.0,24.0,52.0,22.87,42.57,49.31,R,73.0,220.0,1996-10-08,CHE,2015.0,1.0,9.0,L,26,"[75, 60, 89, 93, 83]","[86, 85, 98, 98, 90]","[23, 44, 38, 68, 30]","['SJS', 'SJS', 'SJS', 'NJD', 'NJD']"
2023-2024,8476880,Tom Wilson,WSH,F,39.5,33.6,90.0,67.1,32.3,18.0,44.3,52.5,30.8,13.0,94.3,82.2,8.0,20.3,57.5,266,292,45,95.0,135.0,360,245,209,303,379,26,79,404,350,187,438,286,198,First Line,74.0,1339.55,18.0,17.0,35.0,24.5,35.21,50.11,R,76.0,225.0,1994-03-29,CAN,2012.0,1.0,16.0,R,29,"[25, 67, 80, 32, 20]","[54, 42, 24, 35, 40]","[65, 82, 96, 32, 97]","['WSH', 'WSH', 'WSH', 'WSH', 'WSH']"
2023-2024,8476881,Tomas Hertl,VGK,F,72.8,87.0,62.6,77.6,14.1,11.0,52.5,74.2,82.0,54.3,51.1,50.2,10.3,17.1,90.4,120,58,165,65.0,171.0,391,209,114,80,201,215,219,394,364,43,438,286,198,First Line,54.0,1106.43,17.0,21.0,38.0,16.37,35.29,46.79,C,75.0,220.0,1993-11-12,CZE,2012.0,1.0,17.0,L,29,"[74, 92, 78, 65, 69]","[78, 88, 74, 90, 86]","[91, 91, 87, 31, 71]","['SJS', 'SJS', 'SJS', 'SJS', 'VGK']"
2023-2024,8477931,Tomas Nosek,NJD,F,11.6,27.6,54.6,,35.9,19.9,3.2,10.7,33.1,14.8,53.7,4.8,13.0,66.2,31.7,388,318,200,,128.0,352,422,392,293,371,204,418,382,149,300,438,286,198,Fourth Line,36.0,425.12,2.0,4.0,6.0,3.34,32.26,41.78,L,75.0,199.0,1992-09-01,CZE,,,,L,31,"[21, 58, 8, 20, 22]","[58, 72, 55, 25, 19]","[64, 45, 74, 54, 46]","['VGK', 'VGK', 'BOS', 'BOS', 'NJD']"
2023-2024,8475193,Tomas Tatar,SEA,F,80.1,87.9,90.6,,,34.2,58.4,68.0,31.7,36.8,31.7,53.7,76.0,81.5,54.3,88,54,42,,,289,183,141,299,278,300,204,106,82,201,438,286,198,Fourth Line,70.0,871.67,9.0,15.0,24.0,10.28,57.81,49.67,L,70.0,173.0,1990-12-01,SVK,2009.0,2.0,60.0,L,32,"[79, 87, 61, 89, 66]","[94, 94, 79, 96, 74]","[55, 93, 73, 98, 76]","['MTL', 'MTL', 'NJD', 'NJD', 'SEA']"
2023-2024,8478438,Tommy Novak,NSH,F,72.4,72.1,15.3,57.3,,80.8,46.8,21.2,72.1,81.7,8.0,96.6,38.8,53.2,10.3,122,123,372,123.0,,85,234,346,123,81,404,16,269,206,394,438,286,198,Third Line,71.0,1008.25,18.0,27.0,45.0,14.63,54.79,58.37,C,73.0,190.0,1997-04-28,USA,2015.0,3.0,85.0,L,26,"[None, None, 32, 77, 82]","[None, None, 44, 70, 81]","[None, None, 58, 4, 26]","[None, None, 'NSH', 'NSH', 'NSH']"
2023-2024,8478439,Travis Konecny,PHI,F,70.8,87.4,3.9,8.7,33.3,83.6,92.7,89.7,92.2,88.4,49.1,71.9,26.0,41.6,94.1,129,56,422,262.0,133.0,73,33,46,35,52,224,124,325,257,27,438,286,198,First Line,76.0,1507.87,33.0,35.0,68.0,28.97,52.25,53.62,R,70.0,192.0,1997-03-11,CAN,2015.0,1.0,24.0,R,26,"[93, 31, 14, 75, 84]","[88, 61, 80, 80, 91]","[13, 16, 3, 2, 7]","['PHI', 'PHI', 'PHI', 'PHI', 'PHI']"
2023-2024,8479365,Trent Frederic,BOS,F,69.9,50.5,87.4,,,77.4,69.9,54.6,60.0,17.4,88.6,12.6,99.1,77.6,15.8,133,218,56,,,100,133,200,176,360,51,384,5,99,370,438,286,198,Third Line,82.0,1127.98,18.0,22.0,40.0,15.36,55.42,51.09,C,75.0,221.0,1998-02-11,USA,2016.0,1.0,29.0,L,25,"[None, 54, 30, 85, 66]","[None, 6, 32, 60, 48]","[None, 73, 86, 90, 80]","[None, 'BOS', 'BOS', 'BOS', 'BOS']"
2023-2024,8473453,Trevor Lewis,LAK,F,2.5,0.7,74.9,,13.1,9.6,7.1,20.3,13.7,29.7,75.1,73.5,16.7,78.1,7.3,428,436,111,,173.0,397,405,350,378,306,110,117,366,97,407,438,286,198,Fourth Line,82.0,954.13,8.0,8.0,16.0,11.84,53.33,51.92,C,73.0,205.0,1987-01-08,USA,2006.0,1.0,17.0,R,36,"[30, 27, 2, 3, 7]","[17, 20, 1, 0, 2]","[83, 90, 72, 67, 74]","['LAK', 'WPG', 'CGY', 'CGY', 'LAK']"
2023-2024,8479675,Trevor Moore,LAK,F,67.1,60.7,76.3,52.8,70.2,39.5,75.1,84.5,74.2,76.0,64.2,40.6,20.1,96.3,61.4,145,173,105,136.0,60.0,266,110,69,114,106,158,261,351,17,170,438,286,198,Second Line,82.0,1474.35,31.0,26.0,57.0,30.38,56.19,57.67,L,71.0,195.0,1995-03-31,USA,,,,L,28,"[17, 6, 10, 31, 90]","[26, 28, 70, 48, 63]","[24, 16, 30, 85, 83]","['LAK', 'LAK', 'LAK', 'LAK', 'LAK']"
